Name,Price,Price/KG,URL
OCEAN RISE Yellowfin Tuna Chunks Italian Style in Oil with Chilli 95g,1.29,$13.58 per 1 kg,https://www.aldi.com.au/product/000000000366377002
OH SO NATURAL WHOLEFOODS Natural Peanut Butter Crunchy 375g,3.99,$1.06 per 100 g,https://www.aldi.com.au/product/000000000366443001
OH SO NATURAL WHOLEFOODS Natural Peanut Butter Smooth 375g,3.99,$1.06 per 100 g,https://www.aldi.com.au/product/000000000366443002
EL TORA Mexican Burrito Kit 495g,5.49,$1.11 per 100 g,https://www.aldi.com.au/product/000000000366451001
EL TORA Mexican Soft Taco Kit 440g,5.49,$1.25 per 100 g,https://www.aldi.com.au/product/000000000366451002
FORRESTERS On The Go Salted Mixed Nuts 45g,0.99,$22.00 per 1 kg,https://www.aldi.com.au/product/000000000366461001
FORRESTERS On The Go Smokey BBQ Mix 45g,0.99,$22.00 per 1 kg,https://www.aldi.com.au/product/000000000366461002
FORRESTERS On The Go Trail Mix 45g,0.99,$22.00 per 1 kg,https://www.aldi.com.au/product/000000000366462001
FORRESTERS On The Go Dry Roasted Honey Mixed Nuts 45g,0.99,$22.00 per 1 kg,https://www.aldi.com.au/product/000000000366462002
OCEAN RISE Smoked Oysters in Springwater 85g,1.39,$16.35 per 1 kg,https://www.aldi.com.au/product/000000000366467001
OCEAN RISE Smoked Oysters in Chilli Oil 85g,1.39,$16.35 per 1 kg,https://www.aldi.com.au/product/000000000366467002
OCEAN RISE Smoked Oysters in BBQ Sauce 85g,1.39,$16.35 per 1 kg,https://www.aldi.com.au/product/000000000366467003
OCEAN RISE Smoked Oysters in Oil 85g,1.39,$16.35 per 1 kg,https://www.aldi.com.au/product/000000000366467004
DIPLOMAT Pure Green Tea 50 Pack 75g,2.19,$0.04 per 1 each,https://www.aldi.com.au/product/000000000366510001
DIPLOMAT Green Tea and Jasmine 50 Pack 75g,2.19,$0.04 per 1 each,https://www.aldi.com.au/product/000000000366510002
DIPLOMAT Green Tea and Lemon 50 Pack 75g,2.19,$0.04 per 1 each,https://www.aldi.com.au/product/000000000366510003
DIPLOMAT Green Tea and Mint 50 Pack 75g,2.19,$0.04 per 1 each,https://www.aldi.com.au/product/000000000366510004
THE SOUP CO. Chunky Beef Soup 505g,2.19,$0.43 per 100 g,https://www.aldi.com.au/product/000000000366519001
THE SOUP CO. Chunky Chicken Soup 505g,2.19,$0.43 per 100 g,https://www.aldi.com.au/product/000000000366519002
MASTERFOODS Beef Stroganoff Recipe Base175g,2.49,$1.42 per 100 g,https://www.aldi.com.au/product/000000000366534001
MASTERFOODS Curried Sausages Recipe Base175g,2.49,$1.42 per 100 g,https://www.aldi.com.au/product/000000000366534002
MASTERFOODS Honey Mustard Chicken Recipe Base175g,2.49,$1.42 per 100 g,https://www.aldi.com.au/product/000000000366534003
MASTERFOODS Tuscan Meatballs Recipe Base 175g,2.49,$1.42 per 100 g,https://www.aldi.com.au/product/000000000366534004
CHEFS' CUPBOARD Chicken Flavour Stock Cubes 21 Pack 105g,2.49,$0.24 per 10 g,https://www.aldi.com.au/product/000000000366548001
CHEFS' CUPBOARD Beef Flavour Stock Cubes 21 Pack 105g,2.49,$0.24 per 10 g,https://www.aldi.com.au/product/000000000366548002
CHEFS' CUPBOARD Vegetable Flavour Stock Cubes 21 Pack 105g,2.49,$0.24 per 10 g,https://www.aldi.com.au/product/000000000366548003
CHEFS' CUPBOARD Salt Reduced Chicken Flavour Stock Cubes 21 Pack 105g,2.49,$0.24 per 10 g,https://www.aldi.com.au/product/000000000366548004
COLWAY Caesar Salad Dressing 330ml,1.79,$0.54 per 100 ml,https://www.aldi.com.au/product/000000000366573001
COLWAY Coleslaw Salad Dressing 330ml,1.79,$0.54 per 100 ml,https://www.aldi.com.au/product/000000000366573002
COLWAY Thousand Island Salad Dressing 330ml,1.79,$0.54 per 100 ml,https://www.aldi.com.au/product/000000000366573003
COLWAY Italian Fat Free Salad Dressing 330ml,1.79,$0.54 per 100 ml,https://www.aldi.com.au/product/000000000366574001
COLWAY Balsamic Fat Free Salad Dressing 330ml,1.79,$0.54 per 100 ml,https://www.aldi.com.au/product/000000000366574002
COLWAY French Salad Dressing 330ml,1.79,$0.54 per 100 ml,https://www.aldi.com.au/product/000000000366574003
"COLWAY Honey, Soy & Garlic Marinade 375g",2.09,$0.56 per 100 g,https://www.aldi.com.au/product/000000000366722001
COLWAY Teriyaki Marinade 375g,2.09,$0.56 per 100 g,https://www.aldi.com.au/product/000000000366722002
COLWAY Satay Marinade 375g,2.09,$0.56 per 100 g,https://www.aldi.com.au/product/000000000366722003
COLWAY Smokey BBQ Marinade 375g,2.09,$0.56 per 100 g,https://www.aldi.com.au/product/000000000366722004
OH SO NATURAL ORGANIC Natural Coconut Flakes 200g,3.49,$17.45 per 1 kg,https://www.aldi.com.au/product/000000000366732001
OH SO NATURAL ORGANIC Toasted Coconut Flakes 140g,3.49,$24.93 per 1 kg,https://www.aldi.com.au/product/000000000366732002
LAZZIO Ground Coffee Dark Roast 500g,13.99,$2.80 per 100 g,https://www.aldi.com.au/product/000000000366744001
LAZZIO Ground Coffee Medium Roast 500g,13.99,$2.80 per 100 g,https://www.aldi.com.au/product/000000000366744002
HILLCREST Almond Hazelnut & Vanilla Premium Nut Bars 5 Pack 175g,3.99,$2.28 per 100 g,https://www.aldi.com.au/product/000000000366803001
HILLCREST Premium Nut Bars Almond Cashew & Cranberry 5 Pack 175g,3.99,$2.28 per 100 g,https://www.aldi.com.au/product/000000000366803002
HILLCREST Protein Bars Salted Caramel 5 Pack 200g,3.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000366834001
HILLCREST Protein Bars Triple Choc 5 Pack 200g,3.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000366834002
HILLCREST White Choc & Raspberry Oat Bars 6 Pack 240g,2.99,$1.25 per 100 g,https://www.aldi.com.au/product/000000000366836001
HILLCREST Oat Bars Choc Chip 6 Pack 240g,2.99,$1.25 per 100 g,https://www.aldi.com.au/product/000000000366836002
HILLCREST Oat Bars Golden Oats 6 Pack 240g,2.99,$1.25 per 100 g,https://www.aldi.com.au/product/000000000366836003
HILLCREST Fruity Filled Bars Mixed Berry 6 Pack 225g,2.79,$1.24 per 100 g,https://www.aldi.com.au/product/000000000366837001
HILLCREST Fruity Filled Bars Apple & Cinnamon 6 Pack 225g,2.79,$1.24 per 100 g,https://www.aldi.com.au/product/000000000366837002
HILLCREST Fruity Filled Bars Blueberry 6 Pack 225g,2.79,$1.24 per 100 g,https://www.aldi.com.au/product/000000000366837003
SWEET VALLEY Peaches in Mango Flavoured Jelly 4x 125g,2.09,$4.18 per 1 kg,https://www.aldi.com.au/product/000000000366840001
SWEET VALLEY Peach & Pear in Strawberry Flavoured Jelly 4 x 125g,2.09,$4.18 per 1 kg,https://www.aldi.com.au/product/000000000366840002
IMPERIAL GRAIN Microwave Rice Pouch Coconut Basmati 250g,2.29,$0.92 per 100 g,https://www.aldi.com.au/product/000000000366841001
IMPERIAL GRAIN Microwave Rice Pouch Coconut Chilli and Lemongrass Basmati 250g,2.29,$0.92 per 100 g,https://www.aldi.com.au/product/000000000366841002
"MADE REAL Wholefood Balls Cashew, Cocoa & Berry 69g",2.29,$3.32 per 100 g,https://www.aldi.com.au/product/000000000366865001
MADE REAL Wholefood Balls Peanut Butter & Caramel 69g,2.29,$3.32 per 100 g,https://www.aldi.com.au/product/000000000366865002
THE SOUP CO. Pea & Ham Soup 430g,2.99,$0.70 per 100 g,https://www.aldi.com.au/product/000000000366889004
THE SOUP CO. Minestrone Soup 430g,2.99,$0.70 per 100 g,https://www.aldi.com.au/product/000000000366889005
THE SOUP CO. Tomato & Capsicum with Basil Soup 430g,2.99,$0.70 per 100 g,https://www.aldi.com.au/product/000000000366889006
THE SOUP CO. Old Fashioned Chicken Pouch Soup 430g,2.99,$0.70 per 100 g,https://www.aldi.com.au/product/000000000366923001
THE SOUP CO. Creamy Pumpkin Pouch Soup 430g,2.99,$0.70 per 100 g,https://www.aldi.com.au/product/000000000366923002
THE SOUP CO. Tomato and Capsicum with Basil Soup 430g,2.99,$0.70 per 100 g,https://www.aldi.com.au/product/000000000366923003
THE SOUP CO. Vegetable Pouch Soup 430g,2.99,$0.70 per 100 g,https://www.aldi.com.au/product/000000000366923004
URBAN EATS Wok Ready Hokkien Style Noodles 400g,1.69,$0.42 per 100 g,https://www.aldi.com.au/product/000000000366977001
URBAN EATS Wok Ready Sinapore Style Noodles 400g,1.69,$0.42 per 100 g,https://www.aldi.com.au/product/000000000366977002
URBAN EATS Wok Ready Udon Noodles 400g,1.69,$0.42 per 100 g,https://www.aldi.com.au/product/000000000366977003
DAMORA Date & Apricot Specialty Crackers 100g,3.29,$3.29 per 100 g,https://www.aldi.com.au/product/000000000367008001
DAMORA SATISFIED SNACKING Specialty Crackers Fig & Pumpkin Seeds 100g,3.29,$3.29 per 100 g,https://www.aldi.com.au/product/000000000367008003
STONEMILL Crushed Chilli 227g,2.69,$0.12 per 10 g,https://www.aldi.com.au/product/000000000367011001
STONEMILL Crushed Ginger 227g,2.69,$0.12 per 10 g,https://www.aldi.com.au/product/000000000367011002
ASIA SPECIALITIES Japanese Style Sweet Chilli Sambal Stir Fry Sauce 275g,3.99,$1.45 per 100 g,https://www.aldi.com.au/product/000000000367012001
ASIA SPECIALITIES Japanese Style Teriyaki Stir Fry Sauce 275g,3.99,$1.45 per 100 g,https://www.aldi.com.au/product/000000000367012002
ASIA SPECIALITIES Vietnamese Style Creamy Coconut Curry Sauce 275g,3.99,$1.45 per 100 g,https://www.aldi.com.au/product/000000000367012003
ASIA SPECIALITIES Malaysian Style Panang Curry Sauce 275g,3.99,$1.45 per 100 g,https://www.aldi.com.au/product/000000000367012004
SWEET VINE Sweetened Dried Mango Slices 170g,3.69,$21.71 per 1 kg,https://www.aldi.com.au/product/000000000367025001
SWEET VINE Philippine Style Mango Slices 130g,3.69,$28.38 per 1 kg,https://www.aldi.com.au/product/000000000367025002
L'OR Espresso Colombia Coffee Capsules 10 Pack x 3,18.99,$0.63 per 1 each,https://www.aldi.com.au/product/000000000367145001
L'OR Espresso Profondo Coffee Capsules 10 Pack x 3,18.99,$0.63 per 1 each,https://www.aldi.com.au/product/000000000367145002
L'OR Espresso Onyx Coffee Capsules 10 Pack x 3,18.99,$0.63 per 1 each,https://www.aldi.com.au/product/000000000367145003
L'OR Espresso Ristretto Coffee Capsules 10 Pack x 3,18.99,$0.63 per 1 each,https://www.aldi.com.au/product/000000000367145004
CHEFS' CUPBOARD Cheese Sauce Mix 29g,0.99,$0.34 per 10 g,https://www.aldi.com.au/product/000000000367147001
CHEFS' CUPBOARD Diane Sauce Mix 29g,0.99,$0.34 per 10 g,https://www.aldi.com.au/product/000000000367147002
CHEFS' CUPBOARD Mushroom Sauce Mix 29g,0.99,$0.34 per 10 g,https://www.aldi.com.au/product/000000000367147003
CHEFS' CUPBOARD White Sauce Mix 29g,0.99,$0.34 per 10 g,https://www.aldi.com.au/product/000000000367147004
SPRINTERS Snack Stack Chips Original Flavour 45g,1.49,$3.31 per 100 g,https://www.aldi.com.au/product/000000000367672001
SPRINTERS Snack Stack Chips Sour Cream & Onion Flavour 45g,1.49,$3.31 per 100 g,https://www.aldi.com.au/product/000000000367672002
OH SO NATURAL FOODS Salt & Pepper Hummus Chips 150g,3.99,$2.66 per 100 g,https://www.aldi.com.au/product/000000000367679001
OH SO NATURAL FOODS Turmeric & Cheese Hummus Chips 150g,3.99,$2.66 per 100 g,https://www.aldi.com.au/product/000000000367679002
HILLCREST Nut Butter Bars Peanut Butter 5 Pack 175g,3.39,$1.94 per 100 g,https://www.aldi.com.au/product/000000000367703001
HILLCREST Nut Butter Bars Peanut Butter & Salted Caramel 5 Pack 175g,3.39,$1.94 per 100 g,https://www.aldi.com.au/product/000000000367703002
HILLCREST Nut Butter Bars Peanut Butter & Almond 5 Pack 175g,3.39,$1.94 per 100 g,https://www.aldi.com.au/product/000000000367703003
HILLCREST Gourmet Protein Bars Dark Choc & Cranberry 5 Pack 200g,4.49,$2.25 per 100 g,https://www.aldi.com.au/product/000000000367706001
HILLCREST Gourmet Protein Bars Almond & Salted Dark Choc 5 Pack 200g,4.49,$2.25 per 100 g,https://www.aldi.com.au/product/000000000367706002
"HILLCREST Gourmet Protein Bars Roasted Nuts, Coconut & Yoghurt 5 Pack 200g",4.49,$2.25 per 100 g,https://www.aldi.com.au/product/000000000367706003
OH SO NATURAL GLUTEN FREE Bars Salted Caramel 6 Pack 180g,4.49,$2.49 per 100 g,https://www.aldi.com.au/product/000000000367714001
OH SO NATURAL GLUTEN FREE Bars Date & Chia 6 Pack 180g,4.49,$2.49 per 100 g,https://www.aldi.com.au/product/000000000367714002
OH SO NATURAL GLUTEN FREE Bars Rocky Road 6 Pack 180g,4.49,$2.49 per 100 g,https://www.aldi.com.au/product/000000000367714003
CHEFS' CUPBOARD Beef Bone Broth 500ml,4.99,$1.00 per 100 ml,https://www.aldi.com.au/product/000000000367823001
CHEFS' CUPBOARD Chicken Bone Broth 500ml,4.99,$1.00 per 100 ml,https://www.aldi.com.au/product/000000000367823002
DAMORA Gluten Free Apricot & Sunflower Seeds Specialty Crackers100g,3.99,$3.99 per 100 g,https://www.aldi.com.au/product/000000000368111001
DAMORA Gluten Free Raisin & Pumpkin Seeds Specialty Crackers 100g,3.99,$3.99 per 100 g,https://www.aldi.com.au/product/000000000368111002
REMANO Free Range Egg Pasta Linguine 375g,4.89,$1.30 per 100 g,https://www.aldi.com.au/product/000000000368267001
REMANO Free Range Egg Pasta Tagliatelle 375g,4.89,$1.30 per 100 g,https://www.aldi.com.au/product/000000000368267002
FORRESTERS On The Go Salted Mixed Nuts 5 Pack 225g,4.69,$20.84 per 1 kg,https://www.aldi.com.au/product/000000000368296001
FORRESTERS On The Go Smokey BBQ Mix 5 Pack 225g,4.69,$20.84 per 1 kg,https://www.aldi.com.au/product/000000000368296002
REMANO Moroccan Flavoured Cous Cous 100g,1.69,$1.69 per 100 g,https://www.aldi.com.au/product/000000000368464006
REMANO Roasted Vegetable Flavoured Cous Cous 100g,1.69,$1.69 per 100 g,https://www.aldi.com.au/product/000000000368464007
MADE REAL Wholefood Balls Peanut Butter & Caramel 16 Pack 184g,4.69,$2.55 per 100 g,https://www.aldi.com.au/product/000000000368591001
"MADE REAL Wholefood Balls Cashew, Cocoa & Berry 16 Pack 184g",4.69,$2.55 per 100 g,https://www.aldi.com.au/product/000000000368591002
THE SOUP CO. Wonton Cup Soup 100g,1.35,$1.35 per 100 g,https://www.aldi.com.au/product/000000000368697001
THE SOUP CO. Tom Yum Cup Soup 100g,1.35,$1.35 per 100 g,https://www.aldi.com.au/product/000000000368697002
THE SOUP CO. Laksa Cup Soup 100g,1.35,$1.35 per 100 g,https://www.aldi.com.au/product/000000000368697003
THE SOUP CO. Pho Cup Soup 100g,1.35,$1.35 per 100 g,https://www.aldi.com.au/product/000000000368697004
CHEFS' CUPBOARD Massaman Beef Curry Recipe Base 40g,1.49,$0.37 per 10 g,https://www.aldi.com.au/product/000000000368830001
CHEFS' CUPBOARD Garlic & Rosemary Lamb Shank Recipe Base 40g,1.49,$0.37 per 10 g,https://www.aldi.com.au/product/000000000368830002
CHEFS' CUPBOARD Beef Casserole Recipe Base 40g,1.49,$0.37 per 10 g,https://www.aldi.com.au/product/000000000368830004
SIMPLEE Traditional Liquid Gravy 165g,1.99,$1.21 per 100 g,https://www.aldi.com.au/product/000000000368852001
SIMPLEE Roast Chicken Liquid Gravy 165g,1.99,$1.21 per 100 g,https://www.aldi.com.au/product/000000000368852002
MASTERFOODS Beef & Red Wine Casserole Recipe Base 175g,2.49,$1.42 per 100 g,https://www.aldi.com.au/product/000000000368896001
MASTERFOODS Garlic & Herb Lamb Shanks Recipe Base 175g,2.49,$1.42 per 100 g,https://www.aldi.com.au/product/000000000368896002
"MASTERFOODS Honey, Garlic & Soy Stir Fry Recipe Base 175g",2.49,$1.42 per 100 g,https://www.aldi.com.au/product/000000000368896003
OH SO NATURAL FOODS Coconut Clusters 140g,3.99,$2.85 per 100 g,https://www.aldi.com.au/product/000000000368944001
OH SO NATURAL FOODS Coconut Rolls 140g,3.99,$2.85 per 100 g,https://www.aldi.com.au/product/000000000368944002
IMPERIAL GRAIN Microwave Rice Pouch Black Rice 250g,2.29,$0.92 per 100 g,https://www.aldi.com.au/product/000000000368953001
IMPERIAL GRAIN Microwave Grains Red & White Quinoa 250g,2.29,$0.92 per 100 g,https://www.aldi.com.au/product/000000000368953002
COLWAY Tomato Sauce 500ml,1.85,$0.37 per 100 ml,https://www.aldi.com.au/product/000000000369399001
PORTVIEW Tuna With 4 Bean Mix 160g,2.89,$18.06 per 1 kg,https://www.aldi.com.au/product/000000000369467001
PORTVIEW Smoky BBQ Tuna With Beans 160g,2.89,$18.06 per 1 kg,https://www.aldi.com.au/product/000000000369467002
PORTVIEW Spicy Mexican Style Tuna With Beans 160g,2.89,$18.06 per 1 kg,https://www.aldi.com.au/product/000000000369467003
URBAN EATS Vietnamese Style Chicken Flavoured Pho Bowl 75g,1.99,$2.65 per 100 g,https://www.aldi.com.au/product/000000000369512001
URBAN EATS Vietnamese Style Vegetable Flavoured Pho Bowl 75g,1.99,$2.65 per 100 g,https://www.aldi.com.au/product/000000000369512002
URBAN EATS Thai Green Curry Meal Kit 412g,4.99,$1.21 per 100 g,https://www.aldi.com.au/product/000000000369570001
URBAN EATS Pad Thai Meal Kit 368g,4.99,$1.36 per 100 g,https://www.aldi.com.au/product/000000000369570002
PORTVIEW Mayo With Chilli Tuna Treat With Crackers 112g,1.99,$17.77 per 1 kg,https://www.aldi.com.au/product/000000000369647001
PORTVIEW Thai Sweet Chilli Flavour Tuna Treats with Crackers 112g,1.99,$17.77 per 1 kg,https://www.aldi.com.au/product/000000000369647002
PORTVIEW Mayo With Cracked Pepper Tuna Treat with Crackers 112g,1.99,$17.77 per 1 kg,https://www.aldi.com.au/product/000000000369647003
PORTVIEW Mayo And Wholegrain Mustard Tuna Treats with Crackers 112g,1.99,$17.77 per 1 kg,https://www.aldi.com.au/product/000000000369647004
OH SO NATURAL ORGANIC Organic Quick Australian Oats 500g,2.79,$0.56 per 100 g,https://www.aldi.com.au/product/000000000369733001
OH SO NATURAL ORGANIC Organic Rolled Oats 500g,2.79,$0.56 per 100 g,https://www.aldi.com.au/product/000000000369733002
OCEAN RISE Sardines in Oil 125g,0.89,$7.12 per 1 kg,https://www.aldi.com.au/product/000000000370153001
OCEAN RISE Sardines in Springwater 125g,0.89,$7.12 per 1 kg,https://www.aldi.com.au/product/000000000370153002
REMANO Gluten Free Pasta Buckwheat Spirals 350g,4.19,$1.20 per 100 g,https://www.aldi.com.au/product/000000000370239001
REMANO Gluten Free Pasta Quinoa Penne 350g,4.19,$1.20 per 100 g,https://www.aldi.com.au/product/000000000370239002
OH SO NATURAL GLUTEN FREE Muesli Apricot Coconut 400g,4.99,$1.25 per 100 g,https://www.aldi.com.au/product/000000000370252001
OH SO NATURAL GLUTEN FREE Muesli Fruit Free 400g,4.99,$1.25 per 100 g,https://www.aldi.com.au/product/000000000370252002
SPECIALLY SELECTED Calabrese Gourmet Pasta Sauce 400g,3.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000370279001
SPECIALLY SELECTED Romana Gourmet Pasta Sauce 400g,3.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000370279002
SPECIALLY SELECTED Siciliana Gourmet Pasta Sauce 400g,3.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000370279003
SPECIALLY SELECTED Toscana Gourmet Pasta Sauce 400g,3.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000370279004
REMANO Chunky Garden Vegetables Pasta Sauce 500g,2.29,$0.46 per 100 g,https://www.aldi.com.au/product/000000000370281001
REMANO Tomato Onion & Garlic Pasta Sauce 500g,2.29,$0.46 per 100 g,https://www.aldi.com.au/product/000000000370281002
CASA BARELLI Premium Carbonara Pasta Sauce 500g,2.69,$0.54 per 100 g,https://www.aldi.com.au/product/000000000370287001
EL TORA Salsa Dip Medium 300g,1.79,$0.60 per 100 g,https://www.aldi.com.au/product/000000000370291002
EL TORA Salsa Dip Mild 300g,1.79,$0.60 per 100 g,https://www.aldi.com.au/product/000000000370291003
EL TORA Salt Reduced Taco Seasoning 40g,1.39,$3.48 per 100 g,https://www.aldi.com.au/product/000000000370417001
EL TORA Fajita Seasoning 40g,1.39,$3.48 per 100 g,https://www.aldi.com.au/product/000000000370417002
EL TORA Taco Seasoning 40g,1.39,$3.48 per 100 g,https://www.aldi.com.au/product/000000000370417003
HILLCREST Baked Bars Apple & Cinnamon 5 Pack 175g,4.99,$2.85 per 100 g,https://www.aldi.com.au/product/000000000370465001
HILLCREST Baked Bars Golden Syrup 5 Pack 175g,4.99,$2.85 per 100 g,https://www.aldi.com.au/product/000000000370465002
STONEMILL Table Salt 750g,2.99,$0.04 per 10 g,https://www.aldi.com.au/product/000000000370470001
STONEMILL Iodised Table Salt 750g,2.99,$0.04 per 10 g,https://www.aldi.com.au/product/000000000370470002
OH SO NATURAL ORGANIC Organic Golden Berries 100g,4.49,$44.90 per 1 kg,https://www.aldi.com.au/product/000000000370476001
